"","X","continent","location","month","day","year","total_cases","new_cases","total_deaths","new_deaths","total_vaccinations","people_vaccinated"
"3348",3348,"Asia","Cambodia",4,16,2021,5480,262,38,2,1541896,1241947
"3349",3349,"Asia","Cambodia",4,17,2021,5771,291,39,1,1555438,1253531
"3350",3350,"Asia","Cambodia",4,18,2021,6389,618,43,4,1559128,1257214
"3351",3351,"Asia","Cambodia",4,19,2021,7013,624,45,2,NA,NA
"3352",3352,"Asia","China",1,22,2020,548,NA,17,NA,NA,NA
"3353",3353,"Asia","China",1,23,2020,643,95,18,1,NA,NA
"3354",3354,"Asia","China",1,24,2020,920,277,26,8,NA,NA
"3355",3355,"Asia","China",1,25,2020,1406,486,42,16,NA,NA
"3356",3356,"Asia","China",1,26,2020,2075,669,56,14,NA,NA
"3357",3357,"Asia","China",1,27,2020,2877,802,82,26,NA,NA
"3358",3358,"Asia","China",1,28,2020,5509,2632,131,49,NA,NA
"3359",3359,"Asia","China",1,29,2020,6087,578,133,2,NA,NA
"3360",3360,"Asia","China",1,30,2020,8141,2054,171,38,NA,NA
"3361",3361,"Asia","China",1,31,2020,9802,1661,213,42,NA,NA
"3362",3362,"Asia","China",2,1,2020,11891,2089,259,46,NA,NA
"3363",3363,"Asia","China",2,2,2020,16630,4739,361,102,NA,NA
"3364",3364,"Asia","China",2,3,2020,19716,3086,425,64,NA,NA
"3365",3365,"Asia","China",2,4,2020,23707,3991,491,66,NA,NA
"3366",3366,"Asia","China",2,5,2020,27440,3733,563,72,NA,NA
"3367",3367,"Asia","China",2,6,2020,30587,3147,633,70,NA,NA
"3368",3368,"Asia","China",2,7,2020,34110,3523,718,85,NA,NA
"3369",3369,"Asia","China",2,8,2020,36814,2704,805,87,NA,NA
"3370",3370,"Asia","China",2,9,2020,39829,3015,905,100,NA,NA
"3371",3371,"Asia","China",2,10,2020,42354,2525,1012,107,NA,NA
"3372",3372,"Asia","China",2,11,2020,44386,2032,1112,100,NA,NA
"3373",3373,"Asia","China",2,12,2020,44759,373,1117,5,NA,NA
"3374",3374,"Asia","China",2,13,2020,59895,15136,1369,252,NA,NA
"3375",3375,"Asia","China",2,14,2020,66358,6463,1521,152,NA,NA
"3376",3376,"Asia","China",2,15,2020,68413,2055,1663,142,NA,NA
"3377",3377,"Asia","China",2,16,2020,70513,2100,1766,103,NA,NA
"3378",3378,"Asia","China",2,17,2020,72434,1921,1864,98,NA,NA
"3379",3379,"Asia","China",2,18,2020,74211,1777,2003,139,NA,NA
"3380",3380,"Asia","China",2,19,2020,74619,408,2116,113,NA,NA
"3381",3381,"Asia","China",2,20,2020,75077,458,2238,122,NA,NA
"3382",3382,"Asia","China",2,21,2020,75550,473,2238,0,NA,NA
"3383",3383,"Asia","China",2,22,2020,77001,1451,2443,205,NA,NA
"3384",3384,"Asia","China",2,23,2020,77022,21,2445,2,NA,NA
"3385",3385,"Asia","China",2,24,2020,77241,219,2595,150,NA,NA
"3386",3386,"Asia","China",2,25,2020,77754,513,2665,70,NA,NA
"3387",3387,"Asia","China",2,26,2020,78166,412,2717,52,NA,NA
"3388",3388,"Asia","China",2,27,2020,78600,434,2746,29,NA,NA
"3389",3389,"Asia","China",2,28,2020,78928,328,2790,44,NA,NA
"3390",3390,"Asia","China",2,29,2020,79356,428,2837,47,NA,NA
"3391",3391,"Asia","China",3,1,2020,79932,576,2872,35,NA,NA
"3392",3392,"Asia","China",3,2,2020,80136,204,2914,42,NA,NA
"3393",3393,"Asia","China",3,3,2020,80261,125,2947,33,NA,NA
"3394",3394,"Asia","China",3,4,2020,80386,125,2983,36,NA,NA
"3395",3395,"Asia","China",3,5,2020,80537,151,3015,32,NA,NA
"3396",3396,"Asia","China",3,6,2020,80690,153,3044,29,NA,NA
"3397",3397,"Asia","China",3,7,2020,80770,80,3072,28,NA,NA
"3398",3398,"Asia","China",3,8,2020,80823,53,3100,28,NA,NA
"3399",3399,"Asia","China",3,9,2020,80860,37,3123,23,NA,NA
"3400",3400,"Asia","China",3,10,2020,80887,27,3139,16,NA,NA
"3401",3401,"Asia","China",3,11,2020,80921,34,3161,22,NA,NA
"3402",3402,"Asia","China",3,12,2020,80932,11,3172,11,NA,NA
"3403",3403,"Asia","China",3,13,2020,80945,13,3180,8,NA,NA
"3404",3404,"Asia","China",3,14,2020,80977,32,3193,13,NA,NA
"3405",3405,"Asia","China",3,15,2020,81003,26,3203,10,NA,NA
"3406",3406,"Asia","China",3,16,2020,81033,30,3217,14,NA,NA
"3407",3407,"Asia","China",3,17,2020,81058,25,3230,13,NA,NA
"3408",3408,"Asia","China",3,18,2020,81102,44,3241,11,NA,NA
"3409",3409,"Asia","China",3,19,2020,81156,54,3249,8,NA,NA
"3410",3410,"Asia","China",3,20,2020,81250,94,3253,4,NA,NA
"3411",3411,"Asia","China",3,21,2020,81305,55,3259,6,NA,NA
"3412",3412,"Asia","China",3,22,2020,81435,130,3274,15,NA,NA
"3413",3413,"Asia","China",3,23,2020,81498,63,3274,0,NA,NA
"3414",3414,"Asia","China",3,24,2020,81591,93,3281,7,NA,NA
"3415",3415,"Asia","China",3,25,2020,81661,70,3285,4,NA,NA
"3416",3416,"Asia","China",3,26,2020,81782,121,3291,6,NA,NA
"3417",3417,"Asia","China",3,27,2020,81897,115,3296,5,NA,NA
"3418",3418,"Asia","China",3,28,2020,81999,102,3299,3,NA,NA
"3419",3419,"Asia","China",3,29,2020,82122,123,3304,5,NA,NA
"3420",3420,"Asia","China",3,30,2020,82198,76,3308,4,NA,NA
"3421",3421,"Asia","China",3,31,2020,82279,81,3309,1,NA,NA
"3422",3422,"Asia","China",4,1,2020,82361,82,3316,7,NA,NA
"3423",3423,"Asia","China",4,2,2020,82432,71,3322,6,NA,NA
"3424",3424,"Asia","China",4,3,2020,82511,79,3326,4,NA,NA
"3425",3425,"Asia","China",4,4,2020,82543,32,3330,4,NA,NA
"3426",3426,"Asia","China",4,5,2020,82602,59,3333,3,NA,NA
"3427",3427,"Asia","China",4,6,2020,82665,63,3335,2,NA,NA
"3428",3428,"Asia","China",4,7,2020,82718,53,3335,0,NA,NA
"3429",3429,"Asia","China",4,8,2020,82809,91,3337,2,NA,NA
"3430",3430,"Asia","China",4,9,2020,82883,74,3339,2,NA,NA
"3431",3431,"Asia","China",4,10,2020,82941,58,3340,1,NA,NA
"3432",3432,"Asia","China",4,11,2020,83014,73,3343,3,NA,NA
"3433",3433,"Asia","China",4,12,2020,83134,120,3343,0,NA,NA
"3434",3434,"Asia","China",4,13,2020,83213,79,3345,2,NA,NA
"3435",3435,"Asia","China",4,14,2020,83306,93,3345,0,NA,NA
"3436",3436,"Asia","China",4,15,2020,83356,50,3346,1,NA,NA
"3437",3437,"Asia","China",4,16,2020,83403,47,3346,0,NA,NA
"3438",3438,"Asia","China",4,17,2020,83760,357,4636,1290,NA,NA
"3439",3439,"Asia","China",4,18,2020,83787,27,4636,0,NA,NA
"3440",3440,"Asia","China",4,19,2020,83805,18,4636,0,NA,NA
"3441",3441,"Asia","China",4,20,2020,83817,12,4636,0,NA,NA
"3442",3442,"Asia","China",4,21,2020,83853,36,4636,0,NA,NA
"3443",3443,"Asia","China",4,22,2020,83868,15,4636,0,NA,NA
"3444",3444,"Asia","China",4,23,2020,83884,16,4636,0,NA,NA
"3445",3445,"Asia","China",4,24,2020,83899,15,4636,0,NA,NA
"3446",3446,"Asia","China",4,25,2020,83909,10,4636,0,NA,NA
"3447",3447,"Asia","China",4,26,2020,83912,3,4637,1,NA,NA
"3448",3448,"Asia","China",4,27,2020,83918,6,4637,0,NA,NA
"3449",3449,"Asia","China",4,28,2020,83940,22,4637,0,NA,NA
"3450",3450,"Asia","China",4,29,2020,83944,4,4637,0,NA,NA
"3451",3451,"Asia","China",4,30,2020,83956,12,4637,0,NA,NA
"3452",3452,"Asia","China",5,1,2020,83959,3,4637,0,NA,NA
"3453",3453,"Asia","China",5,2,2020,83959,0,4637,0,NA,NA
"3454",3454,"Asia","China",5,3,2020,83964,5,4637,0,NA,NA
"3455",3455,"Asia","China",5,4,2020,83966,2,4637,0,NA,NA
"3456",3456,"Asia","China",5,5,2020,83968,2,4637,0,NA,NA
"3457",3457,"Asia","China",5,6,2020,83970,2,4637,0,NA,NA
"3458",3458,"Asia","China",5,7,2020,83975,5,4637,0,NA,NA
"3459",3459,"Asia","China",5,8,2020,83976,1,4637,0,NA,NA
"3460",3460,"Asia","China",5,9,2020,83990,14,4637,0,NA,NA
"3461",3461,"Asia","China",5,10,2020,84010,20,4637,0,NA,NA
"3462",3462,"Asia","China",5,11,2020,84011,1,4637,0,NA,NA
"3463",3463,"Asia","China",5,12,2020,84018,7,4637,0,NA,NA
"3464",3464,"Asia","China",5,13,2020,84024,6,4637,0,NA,NA
"3465",3465,"Asia","China",5,14,2020,84029,5,4637,0,NA,NA
"3466",3466,"Asia","China",5,15,2020,84038,9,4637,0,NA,NA
"3467",3467,"Asia","China",5,16,2020,84044,6,4638,1,NA,NA
"3468",3468,"Asia","China",5,17,2020,84054,10,4638,0,NA,NA
"3469",3469,"Asia","China",5,18,2020,84063,9,4638,0,NA,NA
"3470",3470,"Asia","China",5,19,2020,84063,0,4638,0,NA,NA
"3471",3471,"Asia","China",5,20,2020,84063,0,4638,0,NA,NA
"3472",3472,"Asia","China",5,21,2020,84063,0,4638,0,NA,NA
"3473",3473,"Asia","China",5,22,2020,84081,18,4638,0,NA,NA
"3474",3474,"Asia","China",5,23,2020,84084,3,4638,0,NA,NA
"3475",3475,"Asia","China",5,24,2020,84095,11,4638,0,NA,NA
"3476",3476,"Asia","China",5,25,2020,84102,7,4638,0,NA,NA
"3477",3477,"Asia","China",5,26,2020,84103,1,4638,0,NA,NA
"3478",3478,"Asia","China",5,27,2020,84106,3,4638,0,NA,NA
"3479",3479,"Asia","China",5,28,2020,84106,0,4638,0,NA,NA
"3480",3480,"Asia","China",5,29,2020,84123,17,4638,0,NA,NA
"3481",3481,"Asia","China",5,30,2020,84128,5,4638,0,NA,NA
"3482",3482,"Asia","China",5,31,2020,84146,18,4638,0,NA,NA
"3483",3483,"Asia","China",6,1,2020,84154,8,4638,0,NA,NA
"3484",3484,"Asia","China",6,2,2020,84161,7,4638,0,NA,NA
"3485",3485,"Asia","China",6,3,2020,84160,-1,4638,0,NA,NA
"3486",3486,"Asia","China",6,4,2020,84171,11,4638,0,NA,NA
"3487",3487,"Asia","China",6,5,2020,84177,6,4638,0,NA,NA
"3488",3488,"Asia","China",6,6,2020,84186,9,4638,0,NA,NA
"3489",3489,"Asia","China",6,7,2020,84191,5,4638,0,NA,NA
"3490",3490,"Asia","China",6,8,2020,84195,4,4638,0,NA,NA
"3491",3491,"Asia","China",6,9,2020,84198,3,4638,0,NA,NA
"3492",3492,"Asia","China",6,10,2020,84209,11,4638,0,NA,NA
"3493",3493,"Asia","China",6,11,2020,84216,7,4638,0,NA,NA
"3494",3494,"Asia","China",6,12,2020,84228,12,4638,0,NA,NA
"3495",3495,"Asia","China",6,13,2020,84286,58,4638,0,NA,NA
"3496",3496,"Asia","China",6,14,2020,84335,49,4638,0,NA,NA
"3497",3497,"Asia","China",6,15,2020,84378,43,4638,0,NA,NA
"3498",3498,"Asia","China",6,16,2020,84422,44,4638,0,NA,NA
"3499",3499,"Asia","China",6,17,2020,84458,36,4638,0,NA,NA
"3500",3500,"Asia","China",6,18,2020,84494,36,4638,0,NA,NA
"3501",3501,"Asia","China",6,19,2020,84494,0,4638,0,NA,NA
"3502",3502,"Asia","China",6,20,2020,84553,59,4639,1,NA,NA
"3503",3503,"Asia","China",6,21,2020,84572,19,4639,0,NA,NA
"3504",3504,"Asia","China",6,22,2020,84624,52,4639,0,NA,NA
"3505",3505,"Asia","China",6,23,2020,84653,29,4640,1,NA,NA
"3506",3506,"Asia","China",6,24,2020,84673,20,4640,0,NA,NA
"3507",3507,"Asia","China",6,25,2020,84701,28,4641,1,NA,NA
"3508",3508,"Asia","China",6,26,2020,84725,24,4641,0,NA,NA
"3509",3509,"Asia","China",6,27,2020,84743,18,4641,0,NA,NA
"3510",3510,"Asia","China",6,28,2020,84757,14,4641,0,NA,NA
"3511",3511,"Asia","China",6,29,2020,84780,23,4641,0,NA,NA
"3512",3512,"Asia","China",6,30,2020,84785,5,4641,0,NA,NA
"3513",3513,"Asia","China",7,1,2020,84816,31,4641,0,NA,NA
"3514",3514,"Asia","China",7,2,2020,84830,14,4641,0,NA,NA
"3515",3515,"Asia","China",7,3,2020,84838,8,4641,0,NA,NA
"3516",3516,"Asia","China",7,4,2020,84857,19,4641,0,NA,NA
"3517",3517,"Asia","China",7,5,2020,84871,14,4641,0,NA,NA
"3518",3518,"Asia","China",7,6,2020,84889,18,4641,0,NA,NA
"3519",3519,"Asia","China",7,7,2020,84917,28,4641,0,NA,NA
"3520",3520,"Asia","China",7,8,2020,84950,33,4641,0,NA,NA
"3521",3521,"Asia","China",7,9,2020,84992,42,4641,0,NA,NA
"3522",3522,"Asia","China",7,10,2020,84992,0,4641,0,NA,NA
"3523",3523,"Asia","China",7,11,2020,85071,79,4641,0,NA,NA
"3524",3524,"Asia","China",7,12,2020,85117,46,4641,0,NA,NA
"3525",3525,"Asia","China",7,13,2020,85117,0,4641,0,NA,NA
"3526",3526,"Asia","China",7,14,2020,85226,109,4642,1,NA,NA
"3527",3527,"Asia","China",7,15,2020,85246,20,4644,2,NA,NA
"3528",3528,"Asia","China",7,16,2020,85327,81,4644,0,NA,NA
"3529",3529,"Asia","China",7,17,2020,85402,75,4645,1,NA,NA
"3530",3530,"Asia","China",7,18,2020,85418,16,4646,1,NA,NA
"3531",3531,"Asia","China",7,19,2020,85503,85,4646,0,NA,NA
"3532",3532,"Asia","China",7,20,2020,85622,119,4646,0,NA,NA
"3533",3533,"Asia","China",7,21,2020,85708,86,4648,2,NA,NA
"3534",3534,"Asia","China",7,22,2020,85906,198,4648,0,NA,NA
"3535",3535,"Asia","China",7,23,2020,86045,139,4649,1,NA,NA
"3536",3536,"Asia","China",7,24,2020,86202,157,4650,1,NA,NA
"3537",3537,"Asia","China",7,25,2020,86381,179,4652,2,NA,NA
"3538",3538,"Asia","China",7,26,2020,86570,189,4652,0,NA,NA
"3539",3539,"Asia","China",7,27,2020,86783,213,4656,4,NA,NA
"3540",3540,"Asia","China",7,28,2020,86990,207,4657,1,NA,NA
"3541",3541,"Asia","China",7,29,2020,87213,223,4658,1,NA,NA
"3542",3542,"Asia","China",7,30,2020,87489,276,4659,1,NA,NA
"3543",3543,"Asia","China",7,31,2020,87655,166,4661,2,NA,NA
"3544",3544,"Asia","China",8,1,2020,87827,172,4667,6,NA,NA
"3545",3545,"Asia","China",8,2,2020,87985,158,4669,2,NA,NA
"3546",3546,"Asia","China",8,3,2020,88099,114,4672,3,NA,NA
"3547",3547,"Asia","China",8,4,2020,88206,107,4676,4,NA,NA
"3548",3548,"Asia","China",8,5,2020,88328,122,4677,1,NA,NA
"3549",3549,"Asia","China",8,6,2020,88460,132,4680,3,NA,NA
"3550",3550,"Asia","China",8,7,2020,88580,120,4681,1,NA,NA
"3551",3551,"Asia","China",8,8,2020,88672,92,4681,0,NA,NA
"3552",3552,"Asia","China",8,9,2020,88793,121,4686,5,NA,NA
"3553",3553,"Asia","China",8,10,2020,88906,113,4689,3,NA,NA
"3554",3554,"Asia","China",8,11,2020,88958,52,4693,4,NA,NA
"3555",3555,"Asia","China",8,12,2020,89045,87,4697,4,NA,NA
"3556",3556,"Asia","China",8,13,2020,89144,99,4700,3,NA,NA
"3557",3557,"Asia","China",8,14,2020,89214,70,4701,1,NA,NA
"3558",3558,"Asia","China",8,15,2020,89279,65,4703,2,NA,NA
"3559",3559,"Asia","China",8,16,2020,89375,96,4703,0,NA,NA
"3560",3560,"Asia","China",8,17,2020,89441,66,4703,0,NA,NA
"3561",3561,"Asia","China",8,18,2020,89494,53,4705,2,NA,NA
"3562",3562,"Asia","China",8,19,2020,89527,33,4706,1,NA,NA
"3563",3563,"Asia","China",8,20,2020,89567,40,4709,3,NA,NA
"3564",3564,"Asia","China",8,21,2020,89616,49,4709,0,NA,NA
"3565",3565,"Asia","China",8,22,2020,89654,38,4711,2,NA,NA
"3566",3566,"Asia","China",8,23,2020,89695,41,4711,0,NA,NA
"3567",3567,"Asia","China",8,24,2020,89718,23,4711,0,NA,NA
"3568",3568,"Asia","China",8,25,2020,89752,34,4712,1,NA,NA
"3569",3569,"Asia","China",8,26,2020,89784,32,4713,1,NA,NA
"3570",3570,"Asia","China",8,27,2020,89814,30,4715,2,NA,NA
"3571",3571,"Asia","China",8,28,2020,89836,22,4718,3,NA,NA
"3572",3572,"Asia","China",8,29,2020,89863,27,4721,3,NA,NA
"3573",3573,"Asia","China",8,30,2020,89895,32,4722,1,NA,NA
"3574",3574,"Asia","China",8,31,2020,89914,19,4723,1,NA,NA
"3575",3575,"Asia","China",9,1,2020,89933,19,4724,1,NA,NA
"3576",3576,"Asia","China",9,2,2020,89953,20,4727,3,NA,NA
"3577",3577,"Asia","China",9,3,2020,89986,33,4728,1,NA,NA
"3578",3578,"Asia","China",9,4,2020,90008,22,4728,0,NA,NA
"3579",3579,"Asia","China",9,5,2020,90025,17,4728,0,NA,NA
"3580",3580,"Asia","China",9,6,2020,90058,33,4730,2,NA,NA
"3581",3581,"Asia","China",9,7,2020,90078,20,4732,2,NA,NA
"3582",3582,"Asia","China",9,8,2020,90087,9,4733,1,NA,NA
"3583",3583,"Asia","China",9,9,2020,90100,13,4733,0,NA,NA
"3584",3584,"Asia","China",9,10,2020,90127,27,4733,0,NA,NA
"3585",3585,"Asia","China",9,11,2020,90145,18,4733,0,NA,NA
"3586",3586,"Asia","China",9,12,2020,90168,23,4734,1,NA,NA
"3587",3587,"Asia","China",9,13,2020,90197,29,4734,0,NA,NA
"3588",3588,"Asia","China",9,14,2020,90219,22,4735,1,NA,NA
"3589",3589,"Asia","China",9,15,2020,90235,16,4736,1,NA,NA
"3590",3590,"Asia","China",9,16,2020,90253,18,4736,0,NA,NA
"3591",3591,"Asia","China",9,17,2020,90294,41,4736,0,NA,NA
"3592",3592,"Asia","China",9,18,2020,90311,17,4737,1,NA,NA
"3593",3593,"Asia","China",9,19,2020,90334,23,4737,0,NA,NA
"3594",3594,"Asia","China",9,20,2020,90369,35,4737,0,NA,NA
"3595",3595,"Asia","China",9,21,2020,90381,12,4737,0,NA,NA
"3596",3596,"Asia","China",9,22,2020,90399,18,4737,0,NA,NA
"3597",3597,"Asia","China",9,23,2020,90409,10,4738,1,NA,NA
"3598",3598,"Asia","China",9,24,2020,90424,15,4738,0,NA,NA
"3599",3599,"Asia","China",9,25,2020,90441,17,4739,1,NA,NA
"3600",3600,"Asia","China",9,26,2020,90456,15,4739,0,NA,NA
"3601",3601,"Asia","China",9,27,2020,90483,27,4739,0,NA,NA
"3602",3602,"Asia","China",9,28,2020,90505,22,4739,0,NA,NA
"3603",3603,"Asia","China",9,29,2020,90528,23,4739,0,NA,NA
"3604",3604,"Asia","China",9,30,2020,90545,17,4739,0,NA,NA
"3605",3605,"Asia","China",10,1,2020,90567,22,4739,0,NA,NA
"3606",3606,"Asia","China",10,2,2020,90584,17,4739,0,NA,NA
"3607",3607,"Asia","China",10,3,2020,90604,20,4739,0,NA,NA
"3608",3608,"Asia","China",10,4,2020,90629,25,4739,0,NA,NA
"3609",3609,"Asia","China",10,5,2020,90652,23,4739,0,NA,NA
"3610",3610,"Asia","China",10,6,2020,90667,15,4739,0,NA,NA
"3611",3611,"Asia","China",10,7,2020,90687,20,4739,0,NA,NA
"3612",3612,"Asia","China",10,8,2020,90728,41,4739,0,NA,NA
"3613",3613,"Asia","China",10,9,2020,90751,23,4739,0,NA,NA
"3614",3614,"Asia","China",10,10,2020,90778,27,4739,0,NA,NA
"3615",3615,"Asia","China",10,11,2020,90812,34,4739,0,NA,NA
"3616",3616,"Asia","China",10,12,2020,90830,18,4739,0,NA,NA
"3617",3617,"Asia","China",10,13,2020,90858,28,4739,0,NA,NA
"3618",3618,"Asia","China",10,14,2020,90869,11,4739,0,NA,NA
"3619",3619,"Asia","China",10,15,2020,90905,36,4739,0,NA,NA
"3620",3620,"Asia","China",10,16,2020,90925,20,4739,0,NA,NA
"3621",3621,"Asia","China",10,17,2020,90955,30,4739,0,NA,NA
"3622",3622,"Asia","China",10,18,2020,90972,17,4739,0,NA,NA
"3623",3623,"Asia","China",10,19,2020,91006,34,4739,0,NA,NA
"3624",3624,"Asia","China",10,20,2020,91022,16,4739,0,NA,NA
"3625",3625,"Asia","China",10,21,2020,91044,22,4739,0,NA,NA
"3626",3626,"Asia","China",10,22,2020,91073,29,4739,0,NA,NA
"3627",3627,"Asia","China",10,23,2020,91108,35,4739,0,NA,NA
"3628",3628,"Asia","China",10,24,2020,91128,20,4739,0,NA,NA
"3629",3629,"Asia","China",10,25,2020,91151,23,4739,0,NA,NA
"3630",3630,"Asia","China",10,26,2020,91175,24,4739,0,NA,NA
"3631",3631,"Asia","China",10,27,2020,91222,47,4739,0,NA,NA
"3632",3632,"Asia","China",10,28,2020,91271,49,4739,0,NA,NA
"3633",3633,"Asia","China",10,29,2020,91299,28,4739,0,NA,NA
"3634",3634,"Asia","China",10,30,2020,91339,40,4739,0,NA,NA
"3635",3635,"Asia","China",10,31,2020,91366,27,4739,0,NA,NA
"3636",3636,"Asia","China",11,1,2020,91397,31,4739,0,NA,NA
"3637",3637,"Asia","China",11,2,2020,91452,55,4739,0,NA,NA
"3638",3638,"Asia","China",11,3,2020,91478,26,4739,0,NA,NA
"3639",3639,"Asia","China",11,4,2020,91509,31,4740,1,NA,NA
"3640",3640,"Asia","China",11,5,2020,91552,43,4741,1,NA,NA
"3641",3641,"Asia","China",11,6,2020,91591,39,4741,0,NA,NA
"3642",3642,"Asia","China",11,7,2020,91622,31,4741,0,NA,NA
"3643",3643,"Asia","China",11,8,2020,91665,43,4741,0,NA,NA
"3644",3644,"Asia","China",11,9,2020,91693,28,4741,0,NA,NA
"3645",3645,"Asia","China",11,10,2020,91719,26,4742,1,NA,NA
"3646",3646,"Asia","China",11,11,2020,91752,33,4742,0,NA,NA
"3647",3647,"Asia","China",11,12,2020,91783,31,4742,0,NA,NA
"3648",3648,"Asia","China",11,13,2020,91807,24,4742,0,NA,NA
"3649",3649,"Asia","China",11,14,2020,91828,21,4742,0,NA,NA
"3650",3650,"Asia","China",11,15,2020,91850,22,4742,0,NA,NA
"3651",3651,"Asia","China",11,16,2020,91872,22,4742,0,NA,NA
"3652",3652,"Asia","China",11,17,2020,91885,13,4742,0,NA,NA
"3653",3653,"Asia","China",11,18,2020,91906,21,4742,0,NA,NA
"3654",3654,"Asia","China",11,19,2020,91935,29,4742,0,NA,NA
"3655",3655,"Asia","China",11,20,2020,91977,42,4742,0,NA,NA
"3656",3656,"Asia","China",11,21,2020,92037,60,4742,0,NA,NA
"3657",3657,"Asia","China",11,22,2020,92116,79,4742,0,NA,NA
"3658",3658,"Asia","China",11,23,2020,92211,95,4742,0,NA,NA
"3659",3659,"Asia","China",11,24,2020,92296,85,4742,0,NA,NA
"3660",3660,"Asia","China",11,25,2020,92402,106,4742,0,NA,NA
"3661",3661,"Asia","China",11,26,2020,92488,86,4742,0,NA,NA
"3662",3662,"Asia","China",11,27,2020,92586,98,4742,0,NA,NA
"3663",3663,"Asia","China",11,28,2020,92681,95,4743,1,NA,NA
"3664",3664,"Asia","China",11,29,2020,92814,133,4743,0,NA,NA
"3665",3665,"Asia","China",11,30,2020,92902,88,4743,0,NA,NA
"3666",3666,"Asia","China",12,1,2020,92993,91,4743,0,NA,NA
"3667",3667,"Asia","China",12,2,2020,93113,120,4744,1,NA,NA
"3668",3668,"Asia","China",12,3,2020,93221,108,4745,1,NA,NA
"3669",3669,"Asia","China",12,4,2020,93348,127,4746,1,NA,NA
"3670",3670,"Asia","China",12,5,2020,93467,119,4746,0,NA,NA
"3671",3671,"Asia","China",12,6,2020,93577,110,4746,0,NA,NA
"3672",3672,"Asia","China",12,7,2020,93670,93,4746,0,NA,NA
"3673",3673,"Asia","China",12,8,2020,93782,112,4746,0,NA,NA
"3674",3674,"Asia","China",12,9,2020,93898,116,4748,2,NA,NA
"3675",3675,"Asia","China",12,10,2020,94025,127,4748,0,NA,NA
"3676",3676,"Asia","China",12,11,2020,94124,99,4748,0,NA,NA
"3677",3677,"Asia","China",12,12,2020,94217,93,4749,1,NA,NA
"3678",3678,"Asia","China",12,13,2020,94328,111,4751,2,NA,NA
"3679",3679,"Asia","China",12,14,2020,94427,99,4754,3,NA,NA
"3680",3680,"Asia","China",12,15,2020,94537,110,4757,3,1500000,NA
"3681",3681,"Asia","China",12,16,2020,94626,89,4757,0,NA,NA
"3682",3682,"Asia","China",12,17,2020,94734,108,4759,2,NA,NA
"3683",3683,"Asia","China",12,18,2020,94821,87,4763,4,NA,NA
"3684",3684,"Asia","China",12,19,2020,94953,132,4763,0,NA,NA
"3685",3685,"Asia","China",12,20,2020,95050,97,4764,1,NA,NA
"3686",3686,"Asia","China",12,21,2020,95150,100,4765,1,NA,NA
"3687",3687,"Asia","China",12,22,2020,95228,78,4766,1,NA,NA
"3688",3688,"Asia","China",12,23,2020,95298,70,4767,1,NA,NA
"3689",3689,"Asia","China",12,24,2020,95383,85,4769,2,NA,NA
"3690",3690,"Asia","China",12,25,2020,95460,77,4770,1,NA,NA
"3691",3691,"Asia","China",12,26,2020,95541,81,4770,0,NA,NA
"3692",3692,"Asia","China",12,27,2020,95632,91,4771,1,NA,NA
"3693",3693,"Asia","China",12,28,2020,95720,88,4775,4,NA,NA
"3694",3694,"Asia","China",12,29,2020,95797,77,4777,2,NA,NA
"3695",3695,"Asia","China",12,30,2020,95876,79,4781,4,NA,NA
"3696",3696,"Asia","China",12,31,2020,95963,87,4782,1,4500000,NA
"3697",3697,"Asia","China",1,1,2021,96023,60,4782,0,NA,NA
"3698",3698,"Asia","China",1,2,2021,96086,63,4784,2,NA,NA
"3699",3699,"Asia","China",1,3,2021,96160,74,4784,0,NA,NA
"3700",3700,"Asia","China",1,4,2021,96246,86,4787,3,NA,NA
"3701",3701,"Asia","China",1,5,2021,96310,64,4787,0,NA,NA
"3702",3702,"Asia","China",1,6,2021,96398,88,4788,1,NA,NA
"3703",3703,"Asia","China",1,7,2021,96484,86,4788,0,NA,NA
"3704",3704,"Asia","China",1,8,2021,96562,78,4789,1,NA,NA
"3705",3705,"Asia","China",1,9,2021,96690,128,4791,2,9000000,NA
"3706",3706,"Asia","China",1,10,2021,96824,134,4792,1,NA,NA
"3707",3707,"Asia","China",1,11,2021,96920,96,4793,1,NA,NA
"3708",3708,"Asia","China",1,12,2021,97095,175,4794,1,NA,NA
"3709",3709,"Asia","China",1,13,2021,97275,180,4796,2,10000000,NA
"3710",3710,"Asia","China",1,14,2021,97448,173,4796,0,NA,NA
"3711",3711,"Asia","China",1,15,2021,97616,168,4796,0,NA,NA
"3712",3712,"Asia","China",1,16,2021,97775,159,4797,1,NA,NA
"3713",3713,"Asia","China",1,17,2021,97939,164,4797,0,NA,NA
"3714",3714,"Asia","China",1,18,2021,98164,225,4798,1,NA,NA
"3715",3715,"Asia","China",1,19,2021,98323,159,4800,2,NA,NA
"3716",3716,"Asia","China",1,20,2021,98544,221,4801,1,15000000,NA
"3717",3717,"Asia","China",1,21,2021,98786,242,4803,2,NA,NA
"3718",3718,"Asia","China",1,22,2021,98886,100,4803,0,NA,NA
"3719",3719,"Asia","China",1,23,2021,99047,161,4803,0,NA,NA
"3720",3720,"Asia","China",1,24,2021,99247,200,4804,1,NA,NA
"3721",3721,"Asia","China",1,25,2021,99402,155,4807,3,NA,NA
"3722",3722,"Asia","China",1,26,2021,99541,139,4809,2,NA,NA
"3723",3723,"Asia","China",1,27,2021,99655,114,4811,2,22767000,NA
